ELEMENT,Surface,Cpv
29176,P,-12.65836032
29177,P,-12.55108608
29178,P,-12.65836032
29179,P,-12.65836032
29180,P,-12.55108608
29181,P,-12.55108608
29182,P,-12.55108608
29183,P,-12.55108608
29184,P,-12.65836032
29185,P,-12.65836032
29186,P,-12.65836032
29187,P,-12.65836032
29188,P,-12.65836032
29189,P,-12.71199744
29190,P,-12.71199744
29191,P,-12.71199744
29192,P,-12.71199744
29193,P,-12.55108608
29194,P,-12.65836032
29195,P,-12.55108608
29196,P,-12.65836032
29197,P,-12.65836032
29198,P,-12.55108608
29199,P,-12.55108608
29200,P,-12.65836032
29201,P,-12.65836032
29202,P,-12.55108608
29203,P,-12.55108608
29204,P,-12.55108608
29205,P,-12.65836032
29206,P,-12.65836032
29207,P,-12.71199744
29208,P,-12.71199744
29209,P,-12.71199744
29210,P,-12.71199744
29211,P,-12.55108608
29212,P,-12.71199744
29213,P,-12.71199744
29214,P,-12.71199744
29215,P,-12.71199744
29216,P,-12.65836032
29217,P,-12.71199744
29218,P,-12.65836032
29219,P,-12.71199744
29220,P,-12.55108608
29221,P,-12.71199744
29222,P,-12.71199744
29223,P,-12.71199744
29224,P,-12.71199744
29225,P,-12.71199744
29226,P,-12.71199744
29227,P,-12.65836032
29228,P,-12.71199744
29229,P,-12.71199744
29230,P,-12.71199744
29231,P,-12.71199744
29232,P,-12.71199744
29233,P,-12.71199744
29234,P,-12.71199744
29235,P,-12.65836032
29236,P,-12.71199744
29237,P,-12.71199744
29238,P,-12.71199744
29239,P,-12.71199744
29240,P,-12.71199744
29241,P,-12.71199744
29242,P,-12.71199744
29243,P,-12.65836032
29244,P,-12.71199744
29245,P,-12.71199744
29246,P,-12.71199744
29247,P,-12.71199744
29248,P,-12.71199744
29249,P,-12.65836032
29250,P,-12.65836032
29251,P,-12.71199744
29252,P,-12.71199744
29253,P,-12.71199744
29254,P,-12.71199744
29255,P,-12.71199744
29256,P,-12.71199744
29257,P,-12.65836032
29258,P,-12.71199744
29259,P,-12.65836032
29260,P,-12.65836032
29261,P,-12.65836032
29262,P,-12.65836032
29263,P,-12.71199744
29264,P,-12.65836032
29265,P,-12.65836032
29266,P,-12.71199744
29267,P,-12.71199744
29268,P,-12.55108608
29269,P,-12.71199744
29270,P,-12.65836032
29271,P,-12.71199744
29272,P,-12.71199744
29273,P,-12.71199744
29274,P,-12.71199744
29275,P,-12.71199744
29276,P,-12.71199744
29277,P,-12.71199744
29278,P,-12.71199744
29279,P,-12.71199744
29280,P,-12.71199744
29281,P,-12.71199744
29282,P,-12.71199744
29283,P,-12.65836032
29284,P,-12.55108608
29285,P,-12.55108608
29286,P,-12.65836032
29287,P,-12.55108608
29288,P,-12.71199744
29289,P,-12.55108608
29290,P,-12.71199744
29291,P,-12.71199744
29292,P,-12.71199744
29293,P,-12.71199744
29294,P,-12.71199744
29295,P,-12.71199744
29296,P,-12.71199744
29297,P,-12.71199744
29298,P,-12.55108608
29299,P,-12.71199744
29300,P,-12.71199744
29301,P,-12.71199744
29302,P,-12.55108608
29303,P,-12.55108608
29304,P,-12.55108608
29305,P,-12.55108608
29306,P,-12.55108608
29307,P,-12.55108608
29308,P,-12.65836032
29309,P,-12.55108608
29310,P,-12.65836032
29311,P,-12.55108608
29312,P,-12.55108608
29313,P,-12.65836032
29314,P,-12.55108608
29315,P,-12.55108608
29316,P,-12.55108608
29317,P,-12.55108608
29318,P,-12.55108608
29319,P,-12.55108608
29320,P,-12.55108608
29321,P,-12.65836032
29322,P,-12.71199744
29323,P,-12.71199744
29324,P,-12.71199744
29325,P,-12.55108608
29326,P,-12.65836032
29327,P,-12.71199744
29328,P,-12.71199744
29329,P,-12.71199744
29330,P,-12.71199744
29331,P,-12.71199744
29332,P,-12.71199744
29333,P,-12.71199744
29334,P,-12.71199744
29335,P,-12.71199744
29336,P,-12.71199744
29337,P,-12.71199744
29338,P,-12.71199744
29339,P,-12.71199744
29340,P,-12.71199744
29341,P,-12.71199744
29342,P,-12.71199744
29343,P,-12.71199744
29344,P,-12.71199744
29345,P,-12.71199744
29346,P,-12.71199744
29347,P,-12.71199744
29348,P,-12.71199744
29349,P,-12.71199744
29350,P,-12.71199744
29351,P,-12.71199744
29352,P,-12.71199744
29353,P,-12.55108608
29354,P,-12.55108608
29355,P,-12.55108608
29356,P,-12.55108608
29357,P,-12.65836032
29358,P,-12.55108608
29359,P,-12.55108608
29360,P,-12.65836032
29361,P,-12.55108608
29362,P,-12.65836032
29363,P,-12.55108608
29364,P,-12.71199744
29365,P,-12.55108608
29366,P,-12.65836032
29367,P,-12.55108608
29368,P,-12.65836032
29369,P,-12.55108608
29370,P,-12.71199744
29371,P,-12.55108608
29372,P,-12.71199744
29373,P,-12.55108608
29374,P,-12.55108608
29375,P,-12.65836032
29376,P,-12.55108608
29377,P,-12.65836032
29378,P,-12.55108608
29379,P,-12.71199744
29380,P,-12.71199744
29381,P,-12.55108608
29382,P,-12.65836032
29383,P,-12.55108608
29384,P,-12.71199744
29385,P,-12.71199744
29386,P,-12.71199744
29387,P,-12.71199744
29388,P,-12.71199744
29389,P,-12.65836032
29390,P,-12.71199744
29391,P,-12.71199744
29392,P,-12.71199744
29393,P,-12.65836032
29394,P,-12.71199744
29395,P,-12.65836032
29396,P,-12.65836032
29397,P,-12.55108608
29398,P,-12.71199744
29399,P,-12.71199744
29400,P,-12.55108608
29401,P,-12.71199744
29402,P,-12.71199744
29403,P,-12.71199744
29404,P,-12.71199744
29405,P,-12.65836032
29406,P,-12.65836032
29407,P,-12.65836032
29408,P,-12.71199744
29409,P,-12.55108608
29410,P,-12.55108608
29411,P,-12.65836032
29412,P,-12.71199744
29413,P,-12.71199744
29414,P,-12.71199744
29415,P,-12.65836032
29416,P,-12.55108608
29417,P,-12.65836032
29418,P,-12.71199744
29419,P,-12.71199744
29420,P,-12.71199744
29421,P,-12.71199744
29422,P,-12.71199744
29423,P,-12.71199744
29424,P,-12.71199744
29425,P,-12.71199744
29426,P,-12.71199744
29427,P,-12.71199744
29428,P,-12.55108608
29429,P,-12.65836032
29430,P,-12.65836032
29431,P,-12.71199744
29432,P,-12.65836032
29433,P,-12.71199744
29434,P,-12.71199744
29435,P,-12.71199744
29436,P,-12.65836032
29437,P,-12.65836032
29438,P,-12.71199744
29439,P,-12.71199744
29440,P,-12.71199744
29441,P,-12.71199744
29442,P,-12.65836032
29443,P,-12.55108608
29444,P,-12.71199744
29445,P,-12.71199744
29446,P,-12.55108608
29447,P,-12.71199744
29448,P,-12.71199744
29449,P,-12.71199744
29450,P,-12.71199744
29451,P,-12.71199744
29452,P,-12.71199744
29453,P,-12.71199744
29454,P,-12.71199744
29455,P,-12.71199744
29456,P,-12.71199744
29457,P,-12.71199744
29458,P,-12.71199744
29459,P,-12.71199744
29460,P,-12.65836032
29461,P,-12.65836032
29462,P,-12.65836032
29463,P,-12.65836032
29464,P,-12.71199744
29465,P,-12.65836032
29466,P,-12.71199744
29467,P,-12.71199744
29468,P,-12.71199744
29469,P,-12.71199744
29470,P,-12.71199744
29471,P,-12.71199744
29472,P,-12.71199744
29473,P,-12.65836032
29474,P,-12.65836032
29475,P,-12.71199744
29476,P,-12.71199744
29477,P,-12.71199744
29478,P,-12.71199744
29479,P,-12.71199744
29480,P,-12.71199744
29481,P,-12.65836032
29482,P,-12.65836032
29483,P,-12.65836032
29484,P,-12.65836032
29485,P,-12.65836032
29486,P,-12.65836032
29487,P,-12.65836032
29488,P,-12.65836032
29489,P,-12.55108608
29490,P,-12.65836032
29491,P,-12.65836032
29492,P,-12.71199744
29493,P,-12.65836032
29494,P,-12.65836032
29495,P,-12.65836032
29496,P,-12.65836032
29497,P,-12.65836032
29498,P,-12.65836032
29499,P,-12.65836032
29500,P,-12.65836032
29501,P,-12.65836032
29502,P,-12.65836032
29503,P,-12.55108608
29504,P,-12.65836032
29505,P,-12.65836032
29506,P,-12.71199744
29507,P,-12.71199744
29508,P,-12.71199744
29509,P,-12.71199744
29510,P,-12.71199744
29511,P,-12.71199744
29512,P,-12.71199744
29513,P,-12.55108608
29514,P,-12.65836032
29515,P,-12.65836032
29516,P,-12.55108608
29517,P,-12.55108608
29518,P,-12.65836032
29519,P,-12.55108608
29520,P,-12.71199744
29521,P,-12.71199744
29522,P,-12.65836032
29523,P,-12.65836032
29524,P,-12.71199744
29525,P,-12.71199744
29526,P,-12.71199744
29527,P,-12.65836032
29528,P,-12.71199744
29529,P,-12.65836032
29530,P,-12.71199744
29531,P,-12.71199744
29532,P,-12.71199744
29533,P,-12.71199744
29534,P,-12.71199744
29535,P,-12.71199744
29536,P,-12.71199744
29537,P,-12.71199744
29538,P,-12.71199744
29539,P,-12.65836032
29540,P,-12.71199744
29541,P,-12.65836032
29542,P,-12.71199744
29543,P,-12.71199744
29544,P,-12.71199744
29545,P,-12.71199744
29546,P,-12.71199744
29547,P,-12.71199744
29548,P,-12.65836032
29549,P,-12.65836032
29550,P,-12.71199744
29551,P,-12.65836032
29552,P,-12.71199744
29553,P,-12.71199744
29554,P,-12.65836032
29555,P,-12.71199744
29556,P,-12.65836032
29557,P,-12.71199744
29558,P,-12.71199744
29559,P,-12.65836032
29560,P,-12.71199744
29561,P,-12.71199744
29562,P,-12.65836032
29563,P,-12.71199744
29564,P,-12.71199744
29565,P,-12.71199744
29566,P,-12.71199744
29567,P,-12.65836032
29568,P,-12.71199744
29569,P,-12.65836032
29570,P,-12.71199744
29571,P,-12.71199744
29572,P,-12.71199744
29573,P,-12.65836032
29574,P,-12.71199744
29575,P,-12.65836032
29576,P,-12.71199744
29577,P,-12.71199744
29578,P,-12.71199744
29579,P,-12.65836032
29580,P,-12.65836032
29581,P,-12.71199744
29582,P,-12.71199744
29583,P,-12.71199744
29584,P,-12.71199744
29585,P,-12.65836032
29586,P,-12.71199744
29587,P,-12.71199744
29588,P,-12.71199744
29589,P,-12.65836032
29590,P,-12.65836032
29591,P,-12.71199744
29592,P,-12.71199744
29593,P,-12.71199744
29594,P,-12.55108608
29595,P,-12.71199744
29596,P,-12.71199744
29597,P,-12.71199744
29598,P,-12.71199744
29599,P,-12.71199744
29600,P,-12.65836032
29601,P,-12.65836032
29602,P,-12.71199744
29603,P,-12.71199744
29604,P,-12.71199744
29605,P,-12.65836032
29606,P,-12.71199744
29607,P,-12.71199744
29608,P,-12.65836032
29609,P,-12.65836032
29610,P,-12.65836032
29611,P,-12.65836032
29612,P,-12.65836032
29613,P,-12.71199744
29614,P,-12.71199744
29615,P,-12.71199744
29616,P,-12.71199744
29617,P,-12.65836032
29618,P,-12.65836032
29619,P,-12.65836032
29620,P,-12.65836032
29621,P,-12.65836032
29622,P,-12.71199744
29623,P,-12.71199744
29624,P,-12.65836032
29625,P,-12.65836032
29626,P,-12.71199744
29627,P,-12.65836032
29628,P,-12.65836032
29629,P,-12.71199744
29630,P,-12.65836032
29631,P,-12.65836032
29632,P,-12.71199744
29633,P,-12.65836032
29634,P,-12.65836032
29635,P,-12.71199744
29636,P,-12.65836032
29637,P,-12.55108608
29638,P,-12.65836032
29639,P,-12.65836032
29640,P,-12.71199744
29641,P,-12.71199744
29642,P,-12.65836032
29643,P,-12.65836032
29644,P,-12.65836032
29645,P,-12.65836032
29646,P,-12.71199744
29647,P,-12.71199744
29648,P,-12.71199744
29649,P,-12.71199744
29650,P,-12.71199744
29651,P,-12.71199744
29652,P,-12.65836032
29653,P,-12.65836032
29654,P,-12.71199744
29655,P,-12.65836032
29656,P,-12.65836032
29657,P,-12.71199744
29658,P,-12.65836032
29659,P,-12.65836032
29660,P,-12.71199744
29661,P,-12.65836032
29662,P,-12.65836032
29663,P,-12.71199744
29664,P,-12.71199744
29665,P,-12.65836032
29666,P,-12.71199744
29667,P,-12.65836032
29668,P,-12.65836032
29669,P,-12.65836032
29670,P,-12.71199744
29671,P,-12.65836032
29672,P,-12.71199744
29673,P,-12.71199744
29674,P,-12.71199744
29675,P,-12.71199744
29676,P,-12.65836032
29677,P,-12.65836032
29678,P,-12.71199744
29679,P,-12.71199744
29680,P,-12.65836032
29681,P,-12.71199744
29682,P,-12.71199744
29683,P,-12.71199744
29684,P,-12.71199744
29685,P,-12.65836032
29686,P,-12.71199744
29687,P,-12.71199744
29688,P,-12.65836032
29689,P,-12.71199744
29690,P,-12.71199744
29691,P,-12.71199744
29692,P,-12.71199744
29693,P,-12.65836032
29694,P,-12.71199744
29695,P,-12.71199744
29696,P,-12.65836032
29697,P,-12.71199744
29698,P,-12.65836032
29699,P,-12.71199744
29700,P,-12.65836032
29701,P,-12.71199744
29702,P,-12.71199744
29703,P,-12.71199744
29704,P,-12.71199744
29705,P,-12.71199744
29706,P,-12.71199744
29707,P,-12.71199744
29708,P,-12.71199744
29709,P,-12.71199744
29710,P,-12.71199744
29711,P,-12.71199744
29712,P,-12.71199744
29713,P,-12.71199744
29714,P,-12.65836032
29715,P,-12.71199744
29716,P,-12.71199744
29717,P,-12.65836032
29718,P,-12.65836032
29719,P,-12.71199744
29720,P,-12.71199744
29721,P,-12.65836032
29722,P,-12.71199744
29723,P,-12.71199744
29724,P,-12.71199744
29725,P,-12.65836032
29726,P,-12.71199744
29727,P,-12.71199744
29728,P,-12.71199744
29729,P,-12.71199744
29730,P,-12.71199744
29731,P,-12.71199744
29732,P,-12.71199744
29733,P,-12.71199744
29734,P,-12.71199744
29735,P,-12.65836032
29736,P,-12.71199744
29737,P,-12.71199744
29738,P,-12.71199744
29739,P,-12.65836032
29740,P,-12.71199744
29741,P,-12.71199744
29742,P,-12.65836032
29743,P,-12.71199744
29744,P,-12.71199744
29745,P,-12.71199744
29746,P,-12.71199744
29747,P,-12.65836032
29748,P,-12.71199744
29749,P,-12.71199744
29750,P,-12.71199744
29751,P,-12.71199744
29752,P,-12.71199744
29753,P,-12.71199744
29754,P,-12.71199744
29755,P,-12.71199744
29756,P,-12.71199744
29757,P,-12.71199744
29758,P,-12.71199744
29759,P,-12.71199744
29760,P,-12.71199744
29761,P,-12.65836032
29762,P,-12.71199744
29763,P,-12.71199744
29764,P,-12.71199744
29765,P,-12.71199744
29766,P,-12.65836032
29767,P,-12.71199744
29768,P,-12.71199744
29769,P,-12.71199744
29770,P,-12.71199744
29771,P,-12.71199744
29772,P,-12.71199744
29773,P,-12.71199744
29774,P,-12.71199744
29775,P,-12.71199744
29776,P,-12.71199744
29777,P,-12.71199744
29778,P,-12.71199744
29779,P,-12.71199744
29780,P,-12.71199744
29781,P,-12.71199744
29782,P,-12.71199744
29783,P,-12.71199744
29784,P,-12.71199744
29785,P,-12.71199744
29786,P,-12.71199744
29787,P,-12.65836032
29788,P,-12.71199744
29789,P,-12.71199744
29790,P,-12.55108608
29791,P,-12.71199744
29792,P,-12.71199744
29793,P,-12.71199744
29794,P,-12.65836032
29795,P,-12.71199744
29796,P,-12.71199744
29797,P,-12.71199744
29798,P,-12.71199744
29799,P,-12.71199744
29800,P,-12.71199744
29801,P,-12.71199744
29802,P,-12.71199744
29803,P,-12.71199744
29804,P,-12.71199744
29805,P,-12.71199744
29806,P,-12.71199744
29807,P,-12.65836032
29808,P,-12.65836032
29809,P,-12.55108608
29810,P,-12.55108608
29811,P,-12.71199744
29812,P,-12.71199744
29813,P,-12.71199744
29814,P,-12.71199744
29815,P,-12.55108608
29816,P,-12.65836032
29817,P,-12.55108608
29818,P,-12.55108608
29819,P,-12.65836032
29820,P,-12.65836032
29821,P,-12.71199744
29822,P,-12.55108608
29823,P,-12.65836032
29824,P,-12.65836032
29825,P,-12.65836032
29826,P,-12.55108608
29827,P,-12.71199744
29828,P,-12.65836032
29829,P,-12.71199744
29830,P,-12.71199744
29831,P,-12.71199744
29832,P,-12.71199744
29833,P,-12.71199744
29834,P,-12.71199744
29835,P,-12.65836032
29836,P,-12.65836032
29837,P,-12.65836032
29838,P,-12.65836032
29839,P,-12.65836032
29840,P,-12.71199744
29841,P,-12.71199744
29842,P,-12.71199744
29843,P,-12.71199744
29844,P,-12.71199744
29845,P,-12.71199744
29846,P,-12.71199744
29847,P,-12.65836032
29848,P,-12.65836032
29849,P,-12.65836032
29850,P,-12.65836032
29851,P,-12.55108608
29852,P,-12.71199744
29853,P,-12.71199744
29854,P,-12.71199744
29855,P,-12.71199744
29856,P,-12.65836032
29857,P,-12.65836032
29858,P,-12.71199744
29859,P,-12.71199744
29860,P,-12.71199744
29861,P,-12.65836032
29862,P,-12.65836032
29863,P,-12.65836032
29864,P,-12.65836032
29865,P,-12.65836032
29866,P,-12.65836032
29867,P,-12.71199744
29868,P,-12.71199744
29869,P,-12.71199744
29870,P,-12.71199744
29871,P,-12.65836032
29872,P,-12.65836032
29873,P,-12.71199744
29874,P,-12.71199744
29875,P,-12.71199744
29876,P,-12.65836032
29877,P,-12.65836032
29878,P,-12.65836032
29879,P,-12.55108608
29880,P,-12.71199744
29881,P,-12.71199744
29882,P,-12.71199744
29883,P,-12.71199744
29884,P,-12.71199744
29885,P,-12.71199744
29886,P,-12.71199744
29887,P,-12.71199744
29888,P,-12.71199744
29889,P,-12.71199744
29890,P,-12.71199744
29891,P,-12.65836032
29892,P,-12.71199744
29893,P,-12.71199744
29894,P,-12.71199744
29895,P,-12.71199744
29896,P,-12.71199744
29897,P,-12.65836032
29898,P,-12.55108608
29899,P,-12.65836032
29900,P,-12.65836032
29901,P,-12.71199744
29902,P,-12.71199744
29903,P,-12.71199744
29904,P,-12.71199744
29905,P,-12.71199744
29906,P,-12.71199744
29907,P,-12.71199744
29908,P,-12.71199744
29909,P,-12.71199744
29910,P,-12.71199744
29911,P,-12.71199744
29912,P,-12.65836032
29913,P,-12.65836032
29914,P,-12.55108608
29915,P,-12.65836032
29916,P,-12.55108608
29917,P,-12.71199744
29918,P,-12.71199744
29919,P,-12.71199744
29920,P,-12.71199744
29921,P,-12.65836032
29922,P,-12.55108608
29923,P,-12.65836032
29924,P,-12.65836032
29925,P,-12.71199744
29926,P,-12.71199744
29927,P,-12.65836032
29928,P,-12.65836032
29929,P,-12.55108608
29930,P,-12.65836032
29931,P,-12.55108608
29932,P,-12.65836032
29933,P,-12.65836032
29934,P,-12.65836032
29935,P,-12.65836032
29936,P,-12.65836032
29937,P,-12.55108608
29938,P,-12.55108608
29939,P,-12.65836032
29940,P,-12.65836032
29941,P,-12.71199744
29942,P,-12.71199744
29943,P,-12.71199744
29944,P,-12.65836032
29945,P,-12.71199744
29946,P,-12.71199744
29947,P,-12.71199744
29948,P,-12.71199744
29949,P,-12.65836032
29950,P,-12.65836032
29951,P,-12.65836032
29952,P,-12.65836032
29953,P,-12.55108608
29954,P,-12.71199744
29955,P,-12.71199744
29956,P,-12.71199744
29957,P,-12.71199744
29958,P,-12.65836032
29959,P,-12.71199744
29960,P,-12.71199744
29961,P,-12.55108608
29962,P,-12.55108608
29963,P,-12.65836032
29964,P,-12.65836032
29965,P,-12.55108608
29966,P,-12.55108608
29967,P,-12.65836032
29968,P,-12.65836032
29969,P,-12.71199744
29970,P,-12.71199744
29971,P,-12.55108608
29972,P,-12.55108608
29973,P,-12.65836032
29974,P,-12.65836032
29975,P,-12.71199744
29976,P,-12.71199744
29977,P,-12.71199744
29978,P,-12.71199744
29979,P,-12.65836032
29980,P,-12.65836032
29981,P,-12.65836032
29982,P,-12.55108608
29983,P,-12.55108608
29984,P,-12.65836032
29985,P,-12.65836032
29986,P,-12.65836032
29987,P,-12.55108608
29988,P,-12.55108608
29989,P,-12.55108608
29990,P,-12.55108608
29991,P,-12.55108608
29992,P,-12.55108608
29993,P,-12.65836032
29994,P,-12.55108608
29995,P,-12.55108608
29996,P,-12.65836032
29997,P,-12.65836032
29998,P,-12.55108608
29999,P,-12.55108608
30000,P,-12.65836032
30001,P,-12.65836032
30002,P,-12.65836032
30003,P,-12.65836032
30004,P,-12.71199744
30005,P,-12.71199744
30006,P,-12.71199744
30007,P,-12.71199744
30008,P,-12.55108608
30009,P,-12.65836032
30010,P,-12.65836032
30011,P,-12.71199744
30012,P,-12.65836032
30013,P,-12.65836032
30014,P,-12.65836032
30015,P,-12.55108608
30016,P,-12.55108608
30017,P,-12.71199744
30018,P,-12.65836032
30019,P,-12.65836032
30020,P,-12.65836032
30021,P,-12.71199744
30022,P,-12.71199744
30023,P,-12.71199744
30024,P,-12.71199744
30025,P,-12.71199744
30026,P,-12.71199744
30027,P,-12.71199744
30028,P,-12.71199744
30029,P,-12.71199744
30030,P,-12.71199744
30031,P,-12.71199744
30032,P,-12.71199744
30033,P,-12.71199744
30034,P,-12.71199744
30035,P,-12.71199744
30036,P,-12.71199744
30037,P,-12.65836032
30038,P,-12.65836032
30039,P,-12.65836032
30040,P,-12.55108608
30041,P,-12.65836032
30042,P,-12.55108608
30043,P,-12.71199744
30044,P,-12.71199744
30045,P,-12.71199744
30046,P,-12.71199744
30047,P,-12.71199744
30048,P,-12.71199744
30049,P,-12.71199744
30050,P,-12.71199744
30051,P,-12.71199744
30052,P,-12.55108608
30053,P,-12.55108608
30054,P,-12.65836032
30055,P,-12.65836032
30056,P,-12.65836032
30057,P,-12.71199744
30058,P,-12.71199744
30059,P,-12.71199744
30060,P,-12.71199744
30061,P,-12.71199744
30062,P,-12.71199744
30063,P,-12.71199744
30064,P,-12.71199744
30065,P,-12.65836032
30066,P,-12.55108608
30067,P,-12.55108608
30068,P,-12.71199744
30069,P,-12.71199744
30070,P,-12.71199744
30071,P,-12.71199744
30072,P,-12.71199744
30073,P,-12.71199744
30074,P,-12.71199744
30075,P,-12.71199744
30076,P,-12.65836032
30077,P,-12.65836032
30078,P,-12.71199744
30079,P,-12.71199744
30080,P,-12.71199744
30081,P,-12.71199744
30082,P,-12.71199744
30083,P,-12.71199744
30084,P,-12.65836032
30085,P,-12.65836032
30086,P,-12.65836032
30087,P,-12.55108608
30088,P,-12.65836032
30089,P,-12.65836032
30090,P,-12.71199744
30091,P,-12.71199744
30092,P,-12.71199744
30093,P,-12.71199744
30094,P,-12.65836032
30095,P,-12.71199744
30096,P,-12.71199744
30097,P,-12.71199744
30098,P,-12.71199744
30099,P,-12.71199744
30100,P,-12.65836032
30101,P,-12.71199744
30102,P,-12.65836032
30103,P,-12.71199744
30104,P,-12.65836032
30105,P,-12.55108608
30106,P,-12.65836032
30107,P,-12.65836032
30108,P,-12.65836032
30109,P,-12.71199744
30110,P,-12.71199744
30111,P,-12.65836032
